Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (Â°F);Weather type;Notes
2019-07-02 22:53:33;2019-07-03 06:21:33;79%;89%;;0;0;Normal;100.0;;80.7;26880.4;24371.5;1344.0;2019-07-03 06:35:00;2019-07-03 06:50:00;false;0.0;32.0;No weather;
2019-07-07 22:56:31;2019-07-08 06:37:26;83%;0%;;0;0;Normal;100.6;;74.9;27654.6;25073.5;1751.5;2019-07-08 06:35:00;2019-07-08 06:50:00;true;3827.0;32.0;No weather;
2019-07-08 23:23:25;2019-07-09 06:54:04;90%;94%;;0;0;Normal;100.8;;44.1;27039.2;21901.8;2613.8;2019-07-09 06:40:00;2019-07-09 06:55:00;true;3747.0;32.0;No weather;
2019-07-09 22:42:39;2019-07-10 06:42:29;81%;93%;;0;0;Normal;100.9;;91.3;28790.0;24855.4;2687.1;2019-07-10 06:40:00;2019-07-10 06:55:00;true;395.0;32.0;No weather;
2019-07-10 23:06:49;2019-07-11 06:56:16;91%;94%;;0;0;Normal;100.6;;53.8;28166.4;24504.7;2722.7;2019-07-11 06:40:00;2019-07-11 06:55:00;true;1114.0;32.0;No weather;
2019-07-14 22:48:46;2019-07-15 06:40:35;80%;0%;;0;0;Normal;100.7;;89.6;28309.3;24346.0;2359.1;2019-07-15 06:40:00;2019-07-15 06:55:00;true;2298.0;32.0;No weather;
2019-07-15 23:01:28;2019-07-16 06:48:49;95%;97%;;0;0;Normal;100.8;;38.3;28041.6;22713.7;1682.5;2019-07-16 06:40:00;2019-07-16 06:55:00;true;1104.0;32.0;No weather;
2019-07-16 22:56:54;2019-07-17 06:48:56;81%;98%;;0;0;Normal;100.8;;85.7;28321.5;25583.8;1510.5;2019-07-17 06:40:00;2019-07-17 06:55:00;true;1410.0;32.0;No weather;
2019-07-17 22:51:31;2019-07-18 06:45:20;93%;98%;;0;0;Normal;100.4;;48.5;28428.8;25206.9;1800.5;2019-07-18 06:40:00;2019-07-18 06:55:00;true;711.0;32.0;No weather;
2019-07-18 23:43:53;2019-07-19 06:47:36;62%;97%;;0;0;Normal;101.1;;122.4;25423.1;23897.7;169.5;2019-07-19 06:40:00;2019-07-19 06:55:00;true;725.0;32.0;No weather;
2019-07-19 22:26:28;2019-07-20 04:44:17;81%;88%;;0;0;Normal;100.9;;3.5;22668.6;22517.4;151.1;2019-07-20 04:30:00;2019-07-20 04:45:00;true;0.0;32.0;No weather;
2019-07-20 23:57:24;2019-07-21 08:14:12;93%;74%;;0;0;Normal;101.0;;61.1;29808.3;24641.5;3775.7;2019-07-21 08:50:00;2019-07-21 09:00:00;true;643.0;32.0;No weather;
2019-07-22 03:20:14;2019-07-22 11:08:39;94%;59%;;0;0;Normal;85.7;;40.1;28104.8;25294.3;187.4;2019-07-22 11:30:00;2019-07-22 11:40:00;true;1146.0;32.0;No weather;
2019-07-23 03:08:14;2019-07-23 11:39:45;100%;67%;;0;0;Normal;100.7;;21.9;30690.5;26496.1;4194.4;2019-07-23 11:30:00;2019-07-23 11:40:00;true;0.0;32.0;No weather;
2019-07-24 00:49:51;2019-07-24 09:22:35;100%;68%;;0;0;Normal;101.0;;12.0;30764.1;27892.8;2050.9;2019-07-24 09:30:00;2019-07-24 09:40:00;true;0.0;32.0;No weather;
2019-07-25 02:39:18;2019-07-25 10:51:11;100%;76%;;0;0;Normal;100.9;;13.7;29513.2;25479.7;4033.5;2019-07-25 10:40:00;2019-07-25 10:50:00;true;0.0;32.0;No weather;
2019-07-28 22:36:29;2019-07-29 06:49:29;85%;0%;;0;0;Normal;100.8;;79.1;29580.1;25734.7;2563.6;2019-07-29 06:40:00;2019-07-29 06:50:00;true;1329.0;32.0;No weather;
2019-07-29 23:21:54;2019-07-29 23:50:54;0%;0%;;0;0;Normal;100.6;;0.0;0.0;1705.5;34.8;2019-07-30 06:35:00;2019-07-30 06:45:00;false;0.0;32.0;No weather;
2019-07-29 23:51:39;2019-07-30 06:37:50;77%;88%;;0;0;Normal;100.6;;54.6;24371.0;22665.1;1706.0;2019-07-30 06:35:00;2019-07-30 06:45:00;true;133.0;32.0;No weather;
2019-07-30 22:24:15;2019-07-31 06:45:08;83%;87%;;0;0;Normal;100.7;;90.4;30053.5;23441.8;3105.5;2019-07-31 06:35:00;2019-07-31 06:45:00;true;345.0;32.0;No weather;
2019-07-31 23:19:59;2019-08-01 06:55:39;89%;89%;;0;0;Normal;100.8;;43.0;27340.0;22418.8;3098.5;2019-08-01 06:45:00;2019-08-01 06:55:00;true;3334.0;32.0;No weather;
2019-08-04 22:18:05;2019-08-05 06:50:46;81%;0%;;0;0;Normal;100.5;;104.0;30761.1;26352.0;3691.3;2019-08-05 06:40:00;2019-08-05 06:50:00;true;1059.0;32.0;No weather;
2019-08-05 23:09:19;2019-08-06 06:47:48;92%;92%;;0;0;Normal;100.5;;33.8;27509.1;22740.9;2659.2;2019-08-06 06:40:00;2019-08-06 06:50:00;true;1309.0;32.0;No weather;
2019-08-06 22:20:59;2019-08-07 06:57:33;81%;92%;;0;0;Normal;100.2;;105.1;30994.1;27274.8;2996.1;2019-08-07 06:50:00;2019-08-07 07:00:00;true;148.0;32.0;No weather;
2019-08-07 23:10:00;2019-08-08 06:45:15;92%;92%;;0;0;Normal;99.9;;31.9;27315.3;23582.2;2913.6;2019-08-08 06:35:00;2019-08-08 06:45:00;true;979.0;32.0;No weather;
2019-08-08 23:12:40;2019-08-09 06:45:25;88%;94%;;0;0;Normal;99.8;;42.5;27165.3;22728.3;2444.9;2019-08-09 06:35:00;2019-08-09 06:45:00;true;1578.0;32.0;No weather;
2019-08-11 22:29:42;2019-08-12 06:36:45;79%;93%;;0;0;Normal;100.7;;95.5;29222.7;24060.1;4480.8;2019-08-12 06:35:00;2019-08-12 06:45:00;true;798.0;32.0;No weather;
2019-08-12 22:57:19;2019-08-13 06:47:45;92%;95%;;0;0;Normal;100.3;;43.1;28225.5;28037.4;188.2;2019-08-13 06:40:00;2019-08-13 06:50:00;true;0.0;32.0;No weather;
2019-08-13 22:17:30;2019-08-14 06:49:52;89%;94%;;0;0;Normal;100.0;;76.5;30741.9;28487.5;2254.4;2019-08-14 06:40:00;2019-08-14 06:50:00;true;651.0;32.0;No weather;
2019-08-14 23:07:41;2019-08-15 06:50:18;90%;94%;;0;0;Normal;100.5;;44.5;27757.5;24981.8;1387.9;2019-08-15 06:40:00;2019-08-15 06:50:00;true;69.0;32.0;No weather;
2019-08-18 22:41:07;2019-08-19 06:40:08;83%;0%;;0;0;Normal;100.7;;78.6;28740.6;23758.9;1341.2;2019-08-19 06:40:00;2019-08-19 06:50:00;true;649.0;32.0;No weather;
2019-08-19 22:23:37;2019-08-20 06:33:43;82%;97%;;0;0;Normal;100.8;;87.7;29405.7;25092.9;3626.7;2019-08-20 06:40:00;2019-08-20 06:50:00;true;691.0;32.0;No weather;
2019-08-20 22:59:43;2019-08-21 06:47:36;93%;95%;;0;0;Normal;100.8;;34.5;28073.3;25733.8;1497.2;2019-08-21 06:40:00;2019-08-21 06:50:00;true;309.0;32.0;No weather;
2019-08-21 22:44:43;2019-08-22 06:44:10;77%;96%;;0;0;Normal;100.3;;98.6;28767.4;25123.5;3643.9;2019-08-22 06:40:00;2019-08-22 06:50:00;true;174.0;32.0;No weather;
2019-08-22 23:05:25;2019-08-23 07:38:15;100%;93%;;0;0;Normal;100.5;;35.1;30769.6;29231.1;923.1;2019-08-23 07:35:00;2019-08-23 07:45:00;true;1203.0;32.0;No weather;
2019-08-25 22:32:25;2019-08-26 06:49:23;77%;89%;;0;0;Normal;101.4;;106.9;29819.0;25047.9;3876.5;2019-08-26 06:40:00;2019-08-26 06:50:00;true;1120.0;32.0;No weather;
2019-08-26 22:22:48;2019-08-27 06:45:43;77%;98%;;0;0;Normal;101.2;;109.9;30174.4;27559.3;1508.7;2019-08-27 06:40:00;2019-08-27 06:50:00;true;2476.0;32.0;No weather;
2019-08-27 23:06:01;2019-08-28 06:42:32;87%;96%;;0;0;Normal;100.8;;48.8;27391.1;25017.2;1004.3;2019-08-28 06:40:00;2019-08-28 06:50:00;true;306.0;32.0;No weather;
2019-08-28 22:53:49;2019-08-29 06:50:19;78%;96%;;0;0;Normal;100.1;;93.0;28590.0;24301.5;1906.0;2019-08-29 06:40:00;2019-08-29 06:50:00;true;620.0;32.0;No weather;
2019-09-02 21:50:26;2019-09-03 06:44:28;82%;0%;;0;0;Normal;100.6;;110.0;32042.6;28197.5;213.6;2019-09-03 06:40:00;2019-09-03 06:50:00;true;166.0;32.0;No weather;
2019-09-03 22:52:14;2019-09-04 06:45:40;93%;91%;;0;0;Normal;100.8;;41.1;28405.2;24807.2;1988.4;2019-09-04 06:40:00;2019-09-04 06:50:00;true;1414.0;32.0;No weather;
2019-09-04 22:31:55;2019-09-05 06:50:21;81%;94%;;0;0;Normal;100.6;;95.2;29906.8;24523.6;2392.5;2019-09-05 06:40:00;2019-09-05 06:50:00;true;945.0;32.0;No weather;
2019-09-05 22:37:42;2019-09-06 06:47:01;81%;96%;;0;0;Normal;101.5;;88.5;29358.4;23584.5;3327.3;2019-09-06 06:40:00;2019-09-06 06:50:00;true;181.0;32.0;No weather;
2019-09-08 22:35:13;2019-09-09 06:49:23;80%;99%;;0;0;Normal;101.1;;94.3;29650.6;24214.7;3558.1;2019-09-09 06:40:00;2019-09-09 06:50:00;true;386.0;32.0;No weather;
2019-09-09 22:11:34;2019-09-10 06:44:19;89%;96%;;0;0;Normal;101.6;;75.2;30764.7;27688.2;2153.5;2019-09-10 06:40:00;2019-09-10 06:50:00;true;2484.0;32.0;No weather;
2019-09-10 23:14:19;2019-09-11 06:50:27;88%;93%;;0;0;Normal;101.6;;46.3;27367.8;23627.6;3101.7;2019-09-11 06:40:00;2019-09-11 06:50:00;true;3456.0;32.0;No weather;
2019-09-11 22:41:49;2019-09-12 06:37:54;79%;93%;;0;0;Normal;100.9;;89.8;28565.1;26279.9;190.4;2019-09-12 06:35:00;2019-09-12 06:45:00;true;158.0;32.0;No weather;
2019-09-12 22:23:20;2019-09-13 06:49:29;89%;93%;;0;0;Normal;102.3;;72.0;30369.0;25611.2;3036.9;2019-09-13 06:40:00;2019-09-13 06:50:00;true;1374.0;32.0;No weather;
2019-09-14 23:15:26;2019-09-15 06:43:48;75%;94%;;0;0;Normal;102.0;;86.4;26901.6;23045.7;3855.9;2019-09-15 06:40:00;2019-09-15 06:50:00;true;0.0;32.0;No weather;
2019-09-15 22:04:24;2019-09-16 06:49:22;85%;91%;;0;0;Normal;101.0;;94.0;31498.1;30448.2;210.0;2019-09-16 06:40:00;2019-09-16 06:50:00;true;1512.0;32.0;No weather;
2019-09-16 22:33:35;2019-09-17 06:48:45;82%;93%;;0;0;Normal;101.5;;87.7;29710.1;23272.9;6437.2;2019-09-17 06:40:00;2019-09-17 06:50:00;true;1572.0;32.0;No weather;
2019-09-17 22:36:07;2019-09-18 07:01:13;100%;94%;;0;0;Normal;101.2;;33.6;30305.4;27982.0;1515.3;2019-09-18 06:55:00;2019-09-18 07:05:00;true;3646.0;32.0;No weather;
2019-09-18 22:10:32;2019-09-19 06:45:00;88%;96%;;0;0;Normal;101.7;;81.2;30867.6;27678.0;1852.1;2019-09-19 06:40:00;2019-09-19 06:50:00;true;1154.0;32.0;No weather;
2019-09-19 22:57:24;2019-09-19 23:18:24;0%;0%;;0;0;Normal;101.6;;0.0;0.0;1234.9;25.2;2019-09-20 06:45:00;2019-09-20 06:55:00;false;0.0;32.0;No weather;
2019-09-19 23:29:14;2019-09-20 06:53:04;84%;93%;;0;0;Normal;101.7;;51.4;26629.5;22635.1;1775.3;2019-09-20 06:45:00;2019-09-20 06:55:00;true;4205.0;32.0;No weather;
2019-09-22 22:23:24;2019-09-23 06:48:05;74%;90%;;0;0;Normal;100.8;;119.5;30280.7;24729.2;201.9;2019-09-23 06:45:00;2019-09-23 06:55:00;true;415.0;32.0;No weather;
2019-09-23 22:38:26;2019-09-24 06:51:12;92%;97%;;0;0;Normal;100.6;;54.6;29565.8;25328.1;197.1;2019-09-24 06:45:00;2019-09-24 06:55:00;true;558.0;32.0;No weather;
2019-09-24 22:59:10;2019-09-25 06:54:32;95%;97%;;0;0;Normal;100.3;;33.7;28521.9;22817.5;2947.3;2019-09-25 06:45:00;2019-09-25 06:55:00;true;802.0;32.0;No weather;
2019-09-25 22:31:36;2019-09-26 06:51:22;82%;97%;;0;0;Normal;100.3;;89.5;29986.5;25288.6;4098.2;2019-09-26 06:45:00;2019-09-26 06:55:00;true;547.0;32.0;No weather;
2019-09-26 22:52:08;2019-09-27 06:52:31;90%;96%;;0;0;Normal;100.6;;55.0;28822.3;24499.0;1441.1;2019-09-27 06:45:00;2019-09-27 06:55:00;true;711.0;32.0;No weather;
2019-09-29 22:27:28;2019-09-30 06:50:51;85%;96%;;0;0;Normal;101.6;;81.7;30203.0;26780.0;2516.9;2019-09-30 06:40:00;2019-09-30 06:50:00;true;795.0;32.0;No weather;
2019-09-30 23:08:42;2019-10-01 06:50:16;88%;94%;;0;0;Normal;101.5;;47.9;27693.9;26770.8;184.6;2019-10-01 06:40:00;2019-10-01 06:50:00;true;2249.0;32.0;No weather;
2019-10-01 23:28:29;2019-10-02 07:10:25;88%;94%;;0;0;Normal;100.4;;49.8;27715.8;25591.0;184.8;2019-10-02 07:00:00;2019-10-02 07:10:00;true;2168.0;32.0;No weather;
2019-10-02 22:26:37;2019-10-03 06:43:02;79%;92%;;0;0;Normal;100.5;;98.6;29784.4;24820.4;2779.9;2019-10-03 06:40:00;2019-10-03 06:50:00;true;672.0;32.0;No weather;
2019-10-03 22:31:55;2019-10-04 06:54:39;89%;93%;;0;0;Normal;101.3;;70.1;30163.3;25538.3;2714.7;2019-10-04 06:45:00;2019-10-04 06:55:00;true;310.0;32.0;No weather;
2019-10-07 00:17:19;2019-10-07 07:13:09;69%;83%;;0;0;Normal;101.5;;85.6;24950.1;21373.9;1413.8;2019-10-07 07:10:00;2019-10-07 07:20:00;true;349.0;32.0;No weather;
2019-10-07 22:59:18;2019-10-08 07:00:35;96%;87%;;0;0;Normal;102.0;;35.4;28877.2;26952.1;1925.1;2019-10-08 06:55:00;2019-10-08 07:05:00;true;1679.0;32.0;No weather;
2019-10-08 23:31:22;2019-10-09 07:27:03;92%;90%;;0;0;Normal;101.5;;43.8;28540.6;25591.4;2949.2;2019-10-09 07:20:00;2019-10-09 07:30:00;true;5038.0;32.0;No weather;
2019-10-13 22:18:41;2019-10-14 06:50:48;86%;0%;;0;0;Normal;100.8;;82.4;30727.1;25708.3;4404.2;2019-10-14 06:50:00;2019-10-14 07:00:00;true;3526.0;32.0;No weather;
2019-10-14 22:43:14;2019-10-15 06:57:16;93%;96%;;0;0;Normal;100.8;;52.4;29641.7;25096.7;1679.7;2019-10-15 06:50:00;2019-10-15 07:00:00;true;6757.0;32.0;No weather;
2019-10-15 23:17:53;2019-10-16 06:54:28;87%;95%;;0;0;Normal;100.9;;47.2;27394.9;23285.7;1826.3;2019-10-16 06:45:00;2019-10-16 06:55:00;true;1395.0;32.0;No weather;
2019-10-16 22:21:16;2019-10-17 06:49:31;79%;94%;;0;0;Normal;98.1;;103.3;30495.3;24091.3;1829.7;2019-10-17 06:40:00;2019-10-17 06:50:00;true;3350.0;32.0;No weather;
2019-10-17 23:05:44;2019-10-18 06:49:37;89%;93%;;0;0;Normal;99.5;;48.1;27833.3;24678.9;2041.1;2019-10-18 06:40:00;2019-10-18 06:50:00;true;2051.0;32.0;No weather;
2019-10-20 22:42:44;2019-10-21 06:50:21;79%;97%;;0;0;Normal;100.6;;92.5;29257.4;25258.9;3413.4;2019-10-21 06:40:00;2019-10-21 06:50:00;true;4362.0;32.0;No weather;
2019-10-21 22:36:07;2019-10-22 06:48:21;80%;99%;;0;0;Normal;101.1;;91.6;29533.5;25201.9;4331.6;2019-10-22 06:40:00;2019-10-22 06:50:00;true;1088.0;32.0;No weather;
2019-10-22 23:06:14;2019-10-23 06:46:29;87%;97%;;0;0;Normal;100.0;;52.5;27614.2;24024.3;3037.6;2019-10-23 06:40:00;2019-10-23 06:50:00;true;6062.0;32.0;No weather;
2019-10-23 22:29:26;2019-10-24 06:48:32;80%;96%;;0;0;Normal;101.3;;94.3;29946.1;27151.1;2096.2;2019-10-24 06:40:00;2019-10-24 06:50:00;true;2068.0;32.0;No weather;
2019-10-24 23:11:21;2019-10-25 06:47:16;84%;95%;;0;0;Normal;101.7;;57.0;27354.3;24618.9;2097.2;2019-10-25 06:40:00;2019-10-25 06:50:00;true;4741.0;32.0;No weather;
2019-10-27 22:45:00;2019-10-28 06:41:09;78%;95%;;0;0;Normal;100.4;;90.0;28569.0;24093.2;3428.3;2019-10-28 06:40:00;2019-10-28 06:50:00;true;2326.0;32.0;No weather;
2019-10-28 23:14:46;2019-10-29 06:54:08;92%;94%;;0;0;Normal;101.6;;34.4;27562.1;25449.0;2113.1;2019-10-29 06:50:00;2019-10-29 07:00:00;true;1547.0;32.0;No weather;
2019-10-29 22:58:02;2019-10-30 06:56:12;88%;96%;;0;0;Normal;101.6;;58.4;28689.6;24864.3;2773.3;2019-10-30 06:45:00;2019-10-30 06:55:00;true;2217.0;32.0;No weather;
2019-10-30 23:00:27;2019-10-31 06:54:55;71%;97%;;0;0;Normal;101.0;;111.9;28468.2;24767.3;1328.5;2019-10-31 06:45:00;2019-10-31 06:55:00;true;2688.0;32.0;No weather;
2019-10-31 23:19:32;2019-11-01 06:48:48;84%;98%;;0;0;Normal;99.1;;53.6;26956.0;25248.8;808.7;2019-11-01 06:45:00;2019-11-01 06:55:00;true;3315.0;32.0;No weather;
2019-11-03 22:02:10;2019-11-04 06:45:40;88%;97%;;0;0;Normal;101.5;;83.0;31409.7;29106.3;2303.4;2019-11-04 06:45:00;2019-11-04 06:55:00;true;4684.0;32.0;No weather;
2019-11-04 23:04:09;2019-11-05 06:48:49;88%;99%;;0;0;Normal;101.6;;50.4;27879.5;25742.0;2137.4;2019-11-05 06:45:00;2019-11-05 06:55:00;true;7308.0;32.0;No weather;
2019-11-05 22:53:26;2019-11-06 06:55:18;93%;98%;;0;0;Normal;101.4;;46.3;28912.2;26791.9;2120.2;2019-11-06 06:45:00;2019-11-06 06:55:00;true;2230.0;32.0;No weather;
2019-11-06 22:25:36;2019-11-07 06:44:05;84%;97%;;0;0;Normal;101.9;;82.3;29909.2;24126.8;1794.6;2019-11-07 06:45:00;2019-11-07 06:55:00;true;1280.0;32.0;No weather;
2019-11-07 22:50:37;2019-11-08 06:47:00;91%;96%;;0;0;Normal;100.8;;47.2;28582.8;25057.6;2953.6;2019-11-08 06:45:00;2019-11-08 06:55:00;true;954.0;32.0;No weather;
2019-11-10 22:09:42;2019-11-11 06:49:10;88%;94%;;0;0;Normal;100.9;;80.2;31168.1;26700.7;3844.1;2019-11-11 06:45:00;2019-11-11 06:55:00;true;3332.0;32.0;No weather;
2019-11-11 22:57:05;2019-11-12 06:56:03;93%;92%;;0;0;Normal;100.1;;44.3;28737.8;23852.4;2490.6;2019-11-12 06:45:00;2019-11-12 06:55:00;true;4386.0;32.0;No weather;
2019-11-12 23:21:45;2019-11-13 06:52:59;84%;94%;;0;0;Normal;101.3;;54.1;27074.1;23644.7;1624.4;2019-11-13 06:45:00;2019-11-13 06:55:00;true;3752.0;32.0;No weather;
2019-11-13 22:40:08;2019-11-14 06:53:43;75%;94%;;0;0;Normal;102.1;;106.1;29615.7;25765.6;3850.0;2019-11-14 06:45:00;2019-11-14 06:55:00;true;1658.0;32.0;No weather;
2019-11-14 23:43:22;2019-11-15 06:54:01;82%;94%;;0;0;Normal;101.6;;47.3;25838.7;20843.2;2325.5;2019-11-15 06:45:00;2019-11-15 06:55:00;true;972.0;32.0;No weather;
2019-11-17 23:02:57;2019-11-18 06:49:16;91%;94%;;0;0;Normal;100.8;;42.1;27979.1;23129.4;2611.4;2019-11-18 06:45:00;2019-11-18 06:55:00;true;4549.0;32.0;No weather;
2019-11-18 22:36:26;2019-11-19 06:40:05;74%;95%;;0;0;Normal;99.7;;103.7;29019.1;26310.7;2128.1;2019-11-19 06:35:00;2019-11-19 06:45:00;true;3484.0;32.0;No weather;
2019-11-19 22:24:00;2019-11-20 06:52:45;75%;96%;;0;0;Normal;100.9;;111.4;30524.4;25945.7;1729.7;2019-11-20 06:45:00;2019-11-20 06:55:00;true;2519.0;32.0;No weather;
2019-11-20 22:18:30;2019-11-21 06:47:48;80%;97%;;0;0;Normal;101.0;;98.3;30557.6;26381.4;4176.2;2019-11-21 06:45:00;2019-11-21 06:55:00;true;3639.0;32.0;No weather;
2019-11-21 23:27:51;2019-11-22 06:55:38;87%;95%;;0;0;Normal;100.6;;42.9;26867.1;24628.2;1701.6;2019-11-22 06:45:00;2019-11-22 06:55:00;true;3516.0;32.0;No weather;
2019-11-24 22:31:59;2019-11-25 06:49:46;72%;91%;;0;0;Normal;99.3;;117.0;29866.6;24988.4;4878.2;2019-11-25 06:45:00;2019-11-25 06:55:00;true;814.0;32.0;No weather;
2019-11-26 22:48:46;2019-11-27 06:50:53;73%;96%;;0;0;Normal;101.5;;107.9;28927.2;26420.1;2507.0;2019-11-27 06:40:00;2019-11-27 06:50:00;true;1543.0;32.0;No weather;
2019-12-01 22:50:16;2019-12-02 06:49:16;77%;0%;;0;0;Normal;99.0;;94.1;28739.9;25387.0;2778.2;2019-12-02 06:40:00;2019-12-02 06:50:00;true;5336.0;32.0;No weather;
2019-12-02 23:06:21;2019-12-03 06:45:59;92%;97%;;0;0;Normal;99.1;;35.4;27578.0;23441.3;3401.3;2019-12-03 06:40:00;2019-12-03 06:50:00;true;3969.0;32.0;No weather;
2019-12-03 22:47:15;2019-12-04 06:47:41;89%;97%;;0;0;Normal;99.3;;55.9;28825.9;25270.7;1441.3;2019-12-04 06:40:00;2019-12-04 06:50:00;true;4265.0;32.0;No weather;
2019-12-04 22:30:13;2019-12-05 06:54:08;81%;97%;;0;0;Normal;99.1;;93.2;30235.2;27110.9;2519.6;2019-12-05 06:45:00;2019-12-05 06:55:00;true;4193.0;32.0;No weather;
2019-12-05 22:40:23;2019-12-06 06:54:51;95%;97%;;0;0;Normal;100.9;;44.5;29668.4;28185.0;1483.4;2019-12-06 06:45:00;2019-12-06 06:55:00;true;4938.0;32.0;No weather;
2019-12-08 22:34:41;2019-12-09 06:50:43;84%;99%;;0;0;Normal;101.8;;80.3;29761.9;28273.8;1488.1;2019-12-09 06:45:00;2019-12-09 06:55:00;true;2536.0;32.0;No weather;
2019-12-09 22:59:19;2019-12-10 06:55:21;92%;96%;;0;0;Normal;99.8;;44.1;28562.5;27039.1;1523.3;2019-12-10 06:45:00;2019-12-10 06:55:00;true;3383.0;32.0;No weather;
2019-12-10 23:02:35;2019-12-11 07:39:52;95%;95%;;0;0;Normal;100.9;;59.5;31036.8;27002.0;2069.1;2019-12-11 07:30:00;2019-12-11 07:40:00;true;3161.0;32.0;No weather;
2019-12-11 22:28:01;2019-12-12 06:49:13;79%;92%;;0;0;Normal;102.9;;96.4;30071.5;25059.6;4410.5;2019-12-12 06:40:00;2019-12-12 06:50:00;true;1576.0;32.0;No weather;
2019-12-12 23:21:50;2019-12-13 06:50:13;87%;91%;;0;0;Normal;102.7;;44.4;26902.3;23405.0;1703.8;2019-12-13 06:40:00;2019-12-13 06:50:00;true;4954.0;32.0;No weather;
2019-12-16 23:17:32;2019-12-17 06:57:23;91%;0%;;0;0;Normal;101.1;;37.2;27590.6;25383.3;1379.5;2019-12-17 06:55:00;2019-12-17 07:05:00;true;3011.0;32.0;No weather;
2019-12-17 23:26:43;2019-12-18 07:10:10;87%;97%;;0;0;Normal;99.8;;51.4;27807.3;23543.5;1297.7;2019-12-18 07:05:00;2019-12-18 07:15:00;true;4626.0;32.0;No weather;
2019-12-18 22:52:20;2019-12-19 07:02:45;71%;96%;;0;0;Normal;100.9;;116.4;29425.3;25207.7;3236.8;2019-12-19 06:55:00;2019-12-19 07:05:00;true;2430.0;32.0;No weather;
2019-12-21 01:17:39;2019-12-21 09:40:55;78%;76%;;0;0;Normal;95.2;;101.0;30195.8;27377.5;201.3;2019-12-21 09:55:00;2019-12-21 10:05:00;true;630.0;32.0;No weather;
